plateRS;parkingIdRS;uniqueIDRS;makeAutomaticPaymentRS
BBA846;100;PDPEV27082799;true
CAE346;100;PDPEV27082800;true
ACB992;100;PDPEV27082801;true
BEC275;100;PDPEV27082802;true
BDC236;100;PDPEV27082803;true
BDA538;100;PDPEV27082804;true
BDA539;100;PDPEV27082805;true
AEA137;100;PDPEV27082806;true
CAE214;100;PDPEV27082807;true
BEC276;100;PDPEV27082808;true
AAB429;100;PDPEV27082809;true
ABB443;100;PDPEV27082810;true
BDC238;100;PDPEV27082811;true
BAA594;100;PDPEV27082812;true
BAA595;100;PDPEV27082813;true
BBC424;100;PDPEV27082814;true
CAC871;100;PDPEV27082815;true
ADD742;100;PDPEV27082816;true
CAC460;100;PDPEV27082817;true
BCA804;100;PDPEV27082818;true
CAC461;100;PDPEV27082819;true
AEC136;100;PDPEV27082820;true
BBB939;100;PDPEV27082821;true
CAC462;100;PDPEV27082822;true
BDC532;100;PDPEV27082823;true
BAA192;100;PDPEV27082824;true
BEA462;100;PDPEV27082825;true
ADA209;100;PDPEV27082826;true
BCD875;100;PDPEV27082827;true
AAB578;100;PDPEV27082828;true
CAC551;100;PDPEV27082829;true
ABD112;100;PDPEV27082830;true
BCA395;100;PDPEV27082831;true
BDC145;100;PDPEV27082832;true
BEE001;100;PDPEV27082833;true
BEE066;100;PDPEV27082834;true
ABD062;100;PDPEV27082835;true
ABD114;100;PDPEV27082836;true
BCA485;100;PDPEV27082837;true
BDC212;100;PDPEV27082838;true
AAB406;100;PDPEV27082839;true
AAE503;100;PDPEV27082840;true
BAD585;100;PDPEV27082841;true
BAB382;100;PDPEV27082842;true
ADE517;100;PDPEV27082843;true
CAD213;100;PDPEV27082844;true
BDC114;100;PDPEV27082845;true
BCA359;100;PDPEV27082846;true
BAD305;100;PDPEV27082847;true
CAD744;100;PDPEV27082848;true
BAB154;100;PDPEV27082849;true
ABA657;100;PDPEV27082850;true
AEE210;100;PDPEV27082851;true
CAD632;100;PDPEV27082852;true
BBD210;100;PDPEV27082853;true
ABA870;100;PDPEV27082854;true
ABA871;100;PDPEV27082855;true
BDA117;100;PDPEV27082856;true
BCE776;100;PDPEV27082857;true
BBD211;100;PDPEV27082858;true
ACA497;100;PDPEV27082859;true
BBD213;100;PDPEV27082860;true
BBD333;100;PDPEV27082861;true
ADE572;100;PDPEV27082862;true
ACC561;100;PDPEV27082863;true
BEB483;100;PDPEV27082864;true
BBD048;100;PDPEV27082865;true
ACC854;100;PDPEV27082866;true
BEB649;100;PDPEV27082867;true
BAB221;100;PDPEV27082868;true
ADE422;100;PDPEV27082869;true
BCE847;100;PDPEV27082870;true
ADE710;100;PDPEV27082871;true
BAB239;100;PDPEV27082872;true
BAB481;100;PDPEV27082873;true
ABA873;100;PDPEV27082874;true
ABB034;100;PDPEV27082875;true
BCE849;100;PDPEV27082876;true
BAB482;100;PDPEV27082877;true
ACA498;100;PDPEV27082878;true
BCE850;100;PDPEV27082879;true
AAA989;100;PDPEV27082880;true
AAB016;100;PDPEV27082881;true
BED685;100;PDPEV27082882;true
ACC414;100;PDPEV27082883;true
AEB645;100;PDPEV27082884;true
BED690;100;PDPEV27082885;true
ACE711;100;PDPEV27082886;true
AEB647;100;PDPEV27082887;true
AEB454;100;PDPEV27082888;true
BDB917;100;PDPEV27082889;true
BAD224;100;PDPEV27082890;true
BED917;100;PDPEV27082891;true
ACE714;100;PDPEV27082892;true
AAB017;100;PDPEV27082893;true
AEB539;100;PDPEV27082894;true
AEB540;100;PDPEV27082895;true
BAB021;100;PDPEV27082896;true
ACC384;100;PDPEV27082897;true
BDA071;100;PDPEV27082898;true
BEB426;100;PDPEV27082899;true
CAD691;100;PDPEV27082900;true
CAB091;100;PDPEV27082901;true
BEB427;100;PDPEV27082902;true
ADE335;100;PDPEV27082903;true
BEB431;100;PDPEV27082904;true
BCC533;100;PDPEV27082905;true
CAD127;100;PDPEV27082906;true
BCD460;100;PDPEV27082907;true
BEC386;100;PDPEV27082908;true
BBC425;100;PDPEV27082909;true
CAD191;100;PDPEV27082910;true
ADD744;100;PDPEV27082911;true
BBC228;100;PDPEV27082912;true
BEC047;100;PDPEV27082913;true
BCE523;100;PDPEV27082914;true
ADE932;100;PDPEV27082915;true
ABB246;100;PDPEV27082916;true
BCA484;100;PDPEV27082917;true
ADE933;100;PDPEV27082918;true
BEC051;100;PDPEV27082919;true
BAD537;100;PDPEV27082920;true
BEC052;100;PDPEV27082921;true
ABD161;100;PDPEV27082922;true
BAB703;100;PDPEV27082923;true
AEB834;100;PDPEV27082924;true
BAB795;100;PDPEV27082925;true
AEA134;100;PDPEV27082926;true
BBD740;100;PDPEV27082927;true
AEA135;100;PDPEV27082928;true
BEE113;100;PDPEV27082929;true
AAA842;100;PDPEV27082930;true
ACE531;100;PDPEV27082931;true
ABA047;100;PDPEV27082932;true
BEE114;100;PDPEV27082933;true
ACB907;100;PDPEV27082934;true
ABD270;100;PDPEV27082935;true
BEE209;100;PDPEV27082936;true
BAD045;100;PDPEV27082937;true
BED511;100;PDPEV27082938;true
BAA540;100;PDPEV27082939;true
AAB528;100;PDPEV27082940;true
BEC076;100;PDPEV27082941;true
BDC330;100;PDPEV27082942;true
BDC331;100;PDPEV27082943;true
AAB531;100;PDPEV27082944;true
ABD272;100;PDPEV27082945;true
BDC332;100;PDPEV27082946;true
CAC236;100;PDPEV27082947;true
ADA883;100;PDPEV27082948;true
ABD978;100;PDPEV27082949;true
BCB283;100;PDPEV27082950;true
BCB284;100;PDPEV27082951;true
BEE934;100;PDPEV27082952;true
ABD980;100;PDPEV27082953;true
ADD133;100;PDPEV27082954;true
BBB781;100;PDPEV27082955;true
ABD982;100;PDPEV27082956;true
ADA884;100;PDPEV27082957;true
BEA247;100;PDPEV27082958;true
BAE606;100;PDPEV27082959;true
BEA248;100;PDPEV27082960;true
BAE634;100;PDPEV27082961;true
ADB048;100;PDPEV27082962;true
BDA479;100;PDPEV27082963;true
BEC302;100;PDPEV27082964;true
ACD317;100;PDPEV27082965;true
BEC549;100;PDPEV27082966;true
BBE032;100;PDPEV27082967;true
CAE483;100;PDPEV27082968;true
ADB064;100;PDPEV27082969;true
BAC182;100;PDPEV27082970;true
ADB065;100;PDPEV27082971;true
AAC496;100;PDPEV27082972;true
AEA382;100;PDPEV27082973;true
ABE158;100;PDPEV27082974;true
AEC848;100;PDPEV27082975;true
CAE484;100;PDPEV27082976;true
CAA101;100;PDPEV27082977;true
ADE489;100;PDPEV27082978;true
BAE533;100;PDPEV27082979;true
BDD214;100;PDPEV27082980;true
ABE048;100;PDPEV27082981;true
AAC485;100;PDPEV27082982;true
AEC743;100;PDPEV27082983;true
BDD290;100;PDPEV27082984;true
ABB036;100;PDPEV27082985;true
BBD216;100;PDPEV27082986;true
BBB018;100;PDPEV27082987;true
ABA874;100;PDPEV27082988;true
CAD490;100;PDPEV27082989;true
BBD350;100;PDPEV27082990;true
BDA126;100;PDPEV27082991;true
BBD071;100;PDPEV27082992;true
AAE603;100;PDPEV27082993;true
BDA613;100;PDPEV27082994;true
ACC327;100;PDPEV27082995;true
BDA614;100;PDPEV27082996;true
AEA191;100;PDPEV27082997;true
ABA492;100;PDPEV27082998;true
BDA615;100;PDPEV27082999;true
BAA967;100;PDPEV27083000;true
BEB259;100;PDPEV27083001;true
ACB284;100;PDPEV27083002;true
ABA494;100;PDPEV27083003;true
ABB090;100;PDPEV27083004;true
BBD192;100;PDPEV27083005;true
BDA183;100;PDPEV27083006;true
BCE620;100;PDPEV27083007;true
BBD193;100;PDPEV27083008;true
ACC707;100;PDPEV27083009;true
ACC708;100;PDPEV27083010;true
BDA000;100;PDPEV27083011;true
BAB356;100;PDPEV27083012;true
BAB665;100;PDPEV27083013;true
ABB091;100;PDPEV27083014;true
ABB216;100;PDPEV27083015;true
BEB628;100;PDPEV27083016;true
BAD348;100;PDPEV27083017;true
ABA880;100;PDPEV27083018;true
ADE579;100;PDPEV27083019;true
AAB164;100;PDPEV27083020;true
AEB569;100;PDPEV27083021;true
BBC841;100;PDPEV27083022;true
ADE900;100;PDPEV27083023;true
BAB845;100;PDPEV27083024;true
CAE165;100;PDPEV27083025;true
ADB732;100;PDPEV27083026;true
BAB846;100;PDPEV27083027;true
BBD858;100;PDPEV27083028;true
ABB537;100;PDPEV27083029;true
BCA607;100;PDPEV27083030;true
BAC033;100;PDPEV27083031;true
BEC338;100;PDPEV27083032;true
ACB695;100;PDPEV27083033;true
CAE277;100;PDPEV27083034;true
ABB474;100;PDPEV27083035;true
ADA191;100;PDPEV27083036;true
BBD796;100;PDPEV27083037;true
BEC339;100;PDPEV27083038;true
ABB475;100;PDPEV27083039;true
BBD797;100;PDPEV27083040;true
BCA609;100;PDPEV27083041;true
BEB300;100;PDPEV27083042;true
ACB618;100;PDPEV27083043;true
ACC543;100;PDPEV27083044;true
AEB953;100;PDPEV27083045;true
BCE816;100;PDPEV27083046;true
BCA610;100;PDPEV27083047;true
BAD721;100;PDPEV27083048;true
BAB197;100;PDPEV27083049;true
ABD295;100;PDPEV27083050;true
ACC545;100;PDPEV27083051;true
BCE464;100;PDPEV27083052;true
ADB069;100;PDPEV27083053;true
AEB955;100;PDPEV27083054;true
BCE465;100;PDPEV27083055;true
BEE227;100;PDPEV27083056;true
BAD723;100;PDPEV27083057;true
ADD641;100;PDPEV27083058;true
BAA834;100;PDPEV27083059;true
ABA361;100;PDPEV27083060;true
ABA362;100;PDPEV27083061;true
BAD161;100;PDPEV27083062;true
BEA873;100;PDPEV27083063;true
BCE223;100;PDPEV27083064;true
ACD140;100;PDPEV27083065;true
ABB278;100;PDPEV27083066;true
ABB279;100;PDPEV27083067;true
BEC085;100;PDPEV27083068;true
ACD149;100;PDPEV27083069;true
ADE966;100;PDPEV27083070;true
BCE224;100;PDPEV27083071;true
BEA299;100;PDPEV27083072;true
BAA622;100;PDPEV27083073;true
ACD303;100;PDPEV27083074;true
ACD304;100;PDPEV27083075;true
BEC087;100;PDPEV27083076;true
CAE045;100;PDPEV27083077;true
BAB741;100;PDPEV27083078;true
BDA376;100;PDPEV27083079;true
ABB281;100;PDPEV27083080;true
ACD151;100;PDPEV27083081;true
ABB519;100;PDPEV27083082;true
BEC375;100;PDPEV27083083;true
BEA919;100;PDPEV27083084;true
CAC938;100;PDPEV27083085;true
ACC020;100;PDPEV27083086;true
ABA170;100;PDPEV27083087;true
BEA921;100;PDPEV27083088;true
BBC614;100;PDPEV27083089;true
AAD659;100;PDPEV27083090;true
BCC659;100;PDPEV27083091;true
BBE371;100;PDPEV27083092;true
BBE372;100;PDPEV27083093;true
BBE374;100;PDPEV27083094;true
BCC698;100;PDPEV27083095;true
AAB277;100;PDPEV27083096;true
CAB478;100;PDPEV27083097;true
AAD792;100;PDPEV27083098;true
CAB622;100;PDPEV27083099;true
BDC408;100;PDPEV27083100;true
BAD564;100;PDPEV27083101;true
CAA034;100;PDPEV27083102;true
BDD217;100;PDPEV27083103;true
BAE664;100;PDPEV27083104;true
AEC937;100;PDPEV27083105;true
AEA153;100;PDPEV27083106;true
ABB442;100;PDPEV27083107;true
BCE946;100;PDPEV27083108;true
BBD142;100;PDPEV27083109;true
BDA560;100;PDPEV27083110;true
AAC499;100;PDPEV27083111;true
BAB913;100;PDPEV27083112;true
CAA145;100;PDPEV27083113;true
BAE723;100;PDPEV27083114;true
ADA987;100;PDPEV27083115;true
CAE234;100;PDPEV27083116;true
ACD333;100;PDPEV27083117;true
BBD299;100;PDPEV27083118;true
ABB561;100;PDPEV27083119;true
BEB733;100;PDPEV27083120;true
AEB429;100;PDPEV27083121;true
BAB044;100;PDPEV27083122;true
ACA524;100;PDPEV27083123;true
BCE762;100;PDPEV27083124;true
AAA798;100;PDPEV27083125;true
ADE316;100;PDPEV27083126;true
BEB553;100;PDPEV27083127;true
BBD118;100;PDPEV27083128;true
ADE461;100;PDPEV27083129;true
ACC634;100;PDPEV27083130;true
ACC487;100;PDPEV27083131;true
BCE622;100;PDPEV27083132;true
BAA901;100;PDPEV27083133;true
BAB316;100;PDPEV27083134;true
BCE540;100;PDPEV27083135;true
ABA418;100;PDPEV27083136;true
BBC853;100;PDPEV27083137;true
ACC344;100;PDPEV27083138;true
BCE959;100;PDPEV27083139;true
BBC895;100;PDPEV27083140;true
BBD079;100;PDPEV27083141;true
AEB335;100;PDPEV27083142;true
ACE954;100;PDPEV27083143;true
ACE955;100;PDPEV27083144;true
ACE956;100;PDPEV27083145;true
BAD093;100;PDPEV27083146;true
ABC662;100;PDPEV27083147;true
BCA001;100;PDPEV27083148;true
AEB336;100;PDPEV27083149;true
AEB691;100;PDPEV27083150;true
ACC625;100;PDPEV27083151;true
BED565;100;PDPEV27083152;true
AAA888;100;PDPEV27083153;true
ADE429;100;PDPEV27083154;true
BEB509;100;PDPEV27083155;true
ACC592;100;PDPEV27083156;true
BCA356;100;PDPEV27083157;true
ACE591;100;PDPEV27083158;true
CAD500;100;PDPEV27083159;true
BDB807;100;PDPEV27083160;true
ABD027;100;PDPEV27083161;true
ACE958;100;PDPEV27083162;true
ABA740;100;PDPEV27083163;true
ACC271;100;PDPEV27083164;true
BCE557;100;PDPEV27083165;true
ACC594;100;PDPEV27083166;true
CAD198;100;PDPEV27083167;true
BBC736;100;PDPEV27083168;true
BAB247;100;PDPEV27083169;true
ACC068;100;PDPEV27083170;true
CAB008;100;PDPEV27083171;true
AAD329;100;PDPEV27083172;true
BDE055;100;PDPEV27083173;true
ACB829;100;PDPEV27083174;true
ACB830;100;PDPEV27083175;true
BBC296;100;PDPEV27083176;true
BAB746;100;PDPEV27083177;true
BCE077;100;PDPEV27083178;true
AAE987;100;PDPEV27083179;true
CAE046;100;PDPEV27083180;true
BCA386;100;PDPEV27083181;true
BBA595;100;PDPEV27083182;true
ABA058;100;PDPEV27083183;true
BCE326;100;PDPEV27083184;true
BEE090;100;PDPEV27083185;true
CAC840;100;PDPEV27083186;true
BAA558;100;PDPEV27083187;true
ACC071;100;PDPEV27083188;true
BCC432;100;PDPEV27083189;true
BEA971;100;PDPEV27083190;true
AED766;100;PDPEV27083191;true
BBA597;100;PDPEV27083192;true
AED767;100;PDPEV27083193;true
ACB764;100;PDPEV27083194;true
BEA670;100;PDPEV27083195;true
AEB807;100;PDPEV27083196;true
ADA070;100;PDPEV27083197;true
ADD791;100;PDPEV27083198;true
AEA067;100;PDPEV27083199;true
AEE301;100;PDPEV27083200;true
ABB846;100;PDPEV27083201;true
AEB243;100;PDPEV27083202;true
BBE103;100;PDPEV27083203;true
BEA998;100;PDPEV27083204;true
ACC581;100;PDPEV27083205;true
CAA279;100;PDPEV27083206;true
AAE159;100;PDPEV27083207;true
ACA911;100;PDPEV27083208;true
BDE904;100;PDPEV27083209;true
ABD405;100;PDPEV27083210;true
BCA768;100;PDPEV27083211;true
AAB386;100;PDPEV27083212;true
BBB657;100;PDPEV27083213;true
BDE541;100;PDPEV27083214;true
AED528;100;PDPEV27083215;true
CAB534;100;PDPEV27083216;true
ADC396;100;PDPEV27083217;true
AAB444;100;PDPEV27083218;true
BCE516;100;PDPEV27083219;true
ADD085;100;PDPEV27083220;true
AEA763;100;PDPEV27083221;true
BBA284;100;PDPEV27083222;true
BDC551;100;PDPEV27083223;true
CAB409;100;PDPEV27083224;true
ABA817;100;PDPEV27083225;true
BDC109;100;PDPEV27083226;true
BDA321;100;PDPEV27083227;true
BBC768;100;PDPEV27083228;true
BCE964;100;PDPEV27083229;true
ABB650;100;PDPEV27083230;true
BAA909;100;PDPEV27083231;true
ADE106;100;PDPEV27083232;true
CAD585;100;PDPEV27083233;true
BEB597;100;PDPEV27083234;true
ABA641;100;PDPEV27083235;true
BAA416;100;PDPEV27083236;true
ACB776;100;PDPEV27083237;true
BBD989;100;PDPEV27083238;true
BBD123;100;PDPEV27083239;true
ADE514;100;PDPEV27083240;true
ACE524;100;PDPEV27083241;true
ADE705;100;PDPEV27083242;true
AEB271;100;PDPEV27083243;true
BAB004;100;PDPEV27083244;true
ACC700;100;PDPEV27083245;true
ABC584;100;PDPEV27083246;true
BCE914;100;PDPEV27083247;true
ADE317;100;PDPEV27083248;true
BAA975;100;PDPEV27083249;true
BAB352;100;PDPEV27083250;true
BDA113;100;PDPEV27083251;true
BAB146;100;PDPEV27083252;true
BBD207;100;PDPEV27083253;true
AEB684;100;PDPEV27083254;true
ADC140;100;PDPEV27083255;true
AAC250;100;PDPEV27083256;true
AAD544;100;PDPEV27083257;true
ABA741;100;PDPEV27083258;true
CAD179;100;PDPEV27083259;true
ABA430;100;PDPEV27083260;true
BAB468;100;PDPEV27083261;true
BEB777;100;PDPEV27083262;true
ACC859;100;PDPEV27083263;true
ABB477;100;PDPEV27083264;true
ABA466;100;PDPEV27083265;true
BAB248;100;PDPEV27083266;true
ACC567;100;PDPEV27083267;true
ACC568;100;PDPEV27083268;true
ACC569;100;PDPEV27083269;true
CAD199;100;PDPEV27083270;true
CAD471;100;PDPEV27083271;true
ACC899;100;PDPEV27083272;true
BCE450;100;PDPEV27083273;true
CAD790;100;PDPEV27083274;true
ACC901;100;PDPEV27083275;true
ADE749;100;PDPEV27083276;true
ADE750;100;PDPEV27083277;true
BAA828;100;PDPEV27083278;true
ACC178;100;PDPEV27083279;true
BEB830;100;PDPEV27083280;true
ADE011;100;PDPEV27083281;true
BCE454;100;PDPEV27083282;true
BAE692;100;PDPEV27083283;true
AAC452;100;PDPEV27083284;true
ACC276;100;PDPEV27083285;true
BEB208;100;PDPEV27083286;true
AAC580;100;PDPEV27083287;true
BCB618;100;PDPEV27083288;true
BCB619;100;PDPEV27083289;true
CAA300;100;PDPEV27083290;true
AAC581;100;PDPEV27083291;true
BAA933;100;PDPEV27083292;true
ABC691;100;PDPEV27083293;true
BAE819;100;PDPEV27083294;true
ACE616;100;PDPEV27083295;true
CAA302;100;PDPEV27083296;true
BCB621;100;PDPEV27083297;true
AAA922;100;PDPEV27083298;true
AEB657;100;PDPEV27083299;true
BAD124;100;PDPEV27083300;true
ABC994;100;PDPEV27083301;true
ABC692;100;PDPEV27083302;true
ABC693;100;PDPEV27083303;true
BEB230;100;PDPEV27083304;true
BCA026;100;PDPEV27083305;true
BBD177;100;PDPEV27083306;true
BAA934;100;PDPEV27083307;true
CAD281;100;PDPEV27083308;true
ADE282;100;PDPEV27083309;true
ACC450;100;PDPEV27083310;true
BCA027;100;PDPEV27083311;true
ABA597;100;PDPEV27083312;true
ACC233;100;PDPEV27083313;true
ADE071;100;PDPEV27083314;true
ABA388;100;PDPEV27083315;true
CAD093;100;PDPEV27083316;true
ADE072;100;PDPEV27083317;true
BDC088;100;PDPEV27083318;true
CAD859;100;PDPEV27083319;true
BCE436;100;PDPEV27083320;true
ACC165;100;PDPEV27083321;true
BBC647;100;PDPEV27083322;true
BEB616;100;PDPEV27083323;true
BBE423;100;PDPEV27083324;true
BAD342;100;PDPEV27083325;true
BAA295;100;PDPEV27083326;true
BCE986;100;PDPEV27083327;true
BEA422;100;PDPEV27083328;true
BCE988;100;PDPEV27083329;true
BAB339;100;PDPEV27083330;true
ADE027;100;PDPEV27083331;true
BEB101;100;PDPEV27083332;true
ACC187;100;PDPEV27083333;true
ACC186;100;PDPEV27083334;true
CAD509;100;PDPEV27083335;true
ACC821;100;PDPEV27083336;true
ACC822;100;PDPEV27083337;true
AAA362;100;PDPEV27083338;true
BAB445;100;PDPEV27083339;true
AAD535;100;PDPEV27083340;true
BBA780;100;PDPEV27083341;true
ABC563;100;PDPEV27083342;true
BBA781;100;PDPEV27083343;true
AAA803;100;PDPEV27083344;true
BED472;100;PDPEV27083345;true
ADE691;100;PDPEV27083346;true
BED858;100;PDPEV27083347;true
BDA094;100;PDPEV27083348;true
AEB601;100;PDPEV27083349;true
ADE703;100;PDPEV27083350;true
AAB168;100;PDPEV27083351;true
ACC834;100;PDPEV27083352;true
CAD741;100;PDPEV27083353;true
BEB769;100;PDPEV27083354;true
BEB770;100;PDPEV27083355;true
AAB169;100;PDPEV27083356;true
BEA695;100;PDPEV27083357;true
AAD352;100;PDPEV27083358;true
CAB033;100;PDPEV27083359;true
ABB406;100;PDPEV27083360;true
BDA520;100;PDPEV27083361;true
BEA965;100;PDPEV27083362;true
BDE087;100;PDPEV27083363;true
BCE317;100;PDPEV27083364;true
AED796;100;PDPEV27083365;true
AAE962;100;PDPEV27083366;true
CAD189;100;PDPEV27083367;true
AEC007;100;PDPEV27083368;true
BCE318;100;PDPEV27083369;true
BBD904;100;PDPEV27083370;true
ABA222;100;PDPEV27083371;true
ABD226;100;PDPEV27083372;true
BDA734;100;PDPEV27083373;true
ACD476;100;PDPEV27083374;true
ACD477;100;PDPEV27083375;true
BEC454;100;PDPEV27083376;true
BCA561;100;PDPEV27083377;true
ACA993;100;PDPEV27083378;true
BCA562;100;PDPEV27083379;true
BBD927;100;PDPEV27083380;true
BCD260;100;PDPEV27083381;true
AEB918;100;PDPEV27083382;true
BBD826;100;PDPEV27083383;true
ACD479;100;PDPEV27083384;true
AEB920;100;PDPEV27083385;true
ADE657;100;PDPEV27083386;true
BDC314;100;PDPEV27083387;true
BEA010;100;PDPEV27083388;true
BEE202;100;PDPEV27083389;true
BAD690;100;PDPEV27083390;true
BBB515;100;PDPEV27083391;true
ACD377;100;PDPEV27083392;true
CAE295;100;PDPEV27083393;true
ACD379;100;PDPEV27083394;true
BAB981;100;PDPEV27083395;true
AEA349;100;PDPEV27083396;true
ABB658;100;PDPEV27083397;true
ABB631;100;PDPEV27083398;true
AEA172;100;PDPEV27083399;true
BDA803;100;PDPEV27083400;true
CAE477;100;PDPEV27083401;true
BDA592;100;PDPEV27083402;true
BAB495;100;PDPEV27083403;true
CAE329;100;PDPEV27083404;true
BAA941;100;PDPEV27083405;true
BBD862;100;PDPEV27083406;true
ABE231;100;PDPEV27083407;true
BCB554;100;PDPEV27083408;true
BAA943;100;PDPEV27083409;true
ABE232;100;PDPEV27083410;true
BBD969;100;PDPEV27083411;true
BAC124;100;PDPEV27083412;true
BAC041;100;PDPEV27083413;true
BBE017;100;PDPEV27083414;true
BDD303;100;PDPEV27083415;true
CAB514;100;PDPEV27083416;true
BEB645;100;PDPEV27083417;true
ADE147;100;PDPEV27083418;true
BBD375;100;PDPEV27083419;true
ACC774;100;PDPEV27083420;true
BAA988;100;PDPEV27083421;true
BCE949;100;PDPEV27083422;true
BAB306;100;PDPEV27083423;true
ADE344;100;PDPEV27083424;true
ACC503;100;PDPEV27083425;true
AEB652;100;PDPEV27083426;true
BEB742;100;PDPEV27083427;true
AAB235;100;PDPEV27083428;true
BED921;100;PDPEV27083429;true
ADE346;100;PDPEV27083430;true
BDC082;100;PDPEV27083431;true
BAD439;100;PDPEV27083432;true
BBD327;100;PDPEV27083433;true
ACA257;100;PDPEV27083434;true
BBD258;100;PDPEV27083435;true
ABA925;100;PDPEV27083436;true
ADE620;100;PDPEV27083437;true
BBD259;100;PDPEV27083438;true
CAB196;100;PDPEV27083439;true
ADC112;100;PDPEV27083440;true
BDA035;100;PDPEV27083441;true
BBD260;100;PDPEV27083442;true
BBA766;100;PDPEV27083443;true
ACA239;100;PDPEV27083444;true
BDA037;100;PDPEV27083445;true
AED936;100;PDPEV27083446;true
BAB544;100;PDPEV27083447;true
BDA038;100;PDPEV27083448;true
BDA039;100;PDPEV27083449;true
BDD942;100;PDPEV27083450;true
BEB861;100;PDPEV27083451;true
AED596;100;PDPEV27083452;true
BCC242;100;PDPEV27083453;true
ACC366;100;PDPEV27083454;true
BAB007;100;PDPEV27083455;true
ADE624;100;PDPEV27083456;true
ACC628;100;PDPEV27083457;true
ABA779;100;PDPEV27083458;true
CAB162;100;PDPEV27083459;true
CAB163;100;PDPEV27083460;true
CAD553;100;PDPEV27083461;true
ACA215;100;PDPEV27083462;true
ADE470;100;PDPEV27083463;true
CAD554;100;PDPEV27083464;true
BCE932;100;PDPEV27083465;true
BDA129;100;PDPEV27083466;true
CAD763;100;PDPEV27083467;true
AED925;100;PDPEV27083468;true
ADC100;100;PDPEV27083469;true
BEC308;100;PDPEV27083470;true
ACB024;100;PDPEV27083471;true
BDA562;100;PDPEV27083472;true
CAE390;100;PDPEV27083473;true
AEE727;100;PDPEV27083474;true
AEA364;100;PDPEV27083475;true
BEC527;100;PDPEV27083476;true
BEC309;100;PDPEV27083477;true
BDA563;100;PDPEV27083478;true
ACD550;100;PDPEV27083479;true
ABB524;100;PDPEV27083480;true
ACC507;100;PDPEV27083481;true
CAE316;100;PDPEV27083482;true
BCE784;100;PDPEV27083483;true
ABA111;100;PDPEV27083484;true
BDB808;100;PDPEV27083485;true
BCA067;100;PDPEV27083486;true
AAA359;100;PDPEV27083487;true
CAC881;100;PDPEV27083488;true
BDB865;100;PDPEV27083489;true
BAA612;100;PDPEV27083490;true
BAD126;100;PDPEV27083491;true
CAC882;100;PDPEV27083492;true
BBC444;100;PDPEV27083493;true
ADD757;100;PDPEV27083494;true
BEC437;100;PDPEV27083495;true
ABA113;100;PDPEV27083496;true
ABC730;100;PDPEV27083497;true
BAB514;100;PDPEV27083498;true
BCE085;100;PDPEV27083499;true
BBA474;100;PDPEV27083500;true
AEA243;100;PDPEV27083501;true
AED650;100;PDPEV27083502;true
BCE086;100;PDPEV27083503;true
ABE964;100;PDPEV27083504;true
CAC770;100;PDPEV27083505;true
BBC246;100;PDPEV27083506;true
ABB548;100;PDPEV27083507;true
BAA532;100;PDPEV27083508;true
BEC395;100;PDPEV27083509;true
ADD758;100;PDPEV27083510;true
BEC157;100;PDPEV27083511;true
BEC224;100;PDPEV27083512;true
BEE205;100;PDPEV27083513;true
BBD956;100;PDPEV27083514;true
AEA234;100;PDPEV27083515;true
BDA665;100;PDPEV27083516;true
AEE531;100;PDPEV27083517;true
BCD096;100;PDPEV27083518;true
AEE532;100;PDPEV27083519;true
BEC384;100;PDPEV27083520;true
CAE321;100;PDPEV27083521;true
ABB529;100;PDPEV27083522;true
